dataset,teacher,d,seed,sampler,teacher_auroc,coverage,coverage_wide,radiality,fid,student_auroc,topk
26_optdigits,iforest,64,4,gaussian_jitter,0.7970458135860979,1.0,1.0,0.6934179389211186,0.8306482224756084,0.7718852027382834,0.6866666666666666
26_optdigits,iforest,64,4,uniform_box,0.7970458135860979,1.0,1.0,0.6934179389211186,0.8817307726512458,0.7394049499736702,0.76
26_optdigits,iforest,64,4,uniform_shell,0.7970458135860979,1.0,1.0,0.6934179389211186,0.8620072592671066,0.7459820958399158,0.7133333333333334
26_optdigits,iforest,64,4,wide_shell,0.7970458135860979,1.0,1.0,0.6934179389211186,0.8511868092210096,0.6956345444971037,0.64
26_optdigits,iforest,64,4,multiscale_shell,0.7970458135860979,1.0,1.0,0.6934179389211186,0.8137223788280823,0.7040073723012112,0.7266666666666667
26_optdigits,iforest,64,4,shell_box_mix,0.7970458135860979,1.0,1.0,0.6934179389211186,0.7339042249717765,0.7787467087941022,0.62
26_optdigits,knn,64,1,normals_only,0.9482411795681938,1.0,1.0,0.9273077039325951,0.19946022156517965,0.8334439178515007,0.48
26_optdigits,knn,64,1,gaussian_jitter,0.9482411795681938,1.0,1.0,0.9273077039325951,0.6587975717106327,0.8426119010005266,0.5866666666666667
26_optdigits,knn,64,1,uniform_box,0.9482411795681938,1.0,1.0,0.9273077039325951,0.6332742469148532,0.8979620853080569,0.64
26_optdigits,knn,64,1,uniform_shell,0.9482411795681938,1.0,1.0,0.9273077039325951,0.3910104488730613,0.8034228541337546,0.44
26_optdigits,knn,64,1,wide_shell,0.9482411795681938,1.0,1.0,0.9273077039325951,0.40269106690613443,0.8062664560294892,0.5
26_optdigits,knn,64,1,multiscale_shell,0.9482411795681938,1.0,1.0,0.9273077039325951,0.6377860569809624,0.8133912585571353,0.47333333333333333
26_optdigits,knn,64,1,shell_box_mix,0.9482411795681938,1.0,1.0,0.9273077039325951,0.6925923654135923,0.7179410215903106,0.44
26_optdigits,knn,64,7,normals_only,0.9463243812532912,1.0,1.0,0.9461039411293031,0.5481928728332596,0.8071669299631385,0.5266666666666666
26_optdigits,knn,64,7,gaussian_jitter,0.9463243812532912,1.0,1.0,0.9461039411293031,0.6214652602084084,0.6743022643496578,0.4533333333333333
26_optdigits,knn,64,7,uniform_box,0.9463243812532912,1.0,1.0,0.9461039411293031,0.5391432358410425,0.676987888362296,0.49333333333333335
26_optdigits,knn,64,7,uniform_shell,0.9463243812532912,1.0,1.0,0.9461039411293031,0.5699373992138009,0.6623380726698262,0.42
26_optdigits,knn,64,7,wide_shell,0.9463243812532912,1.0,1.0,0.9461039411293031,0.49827630041976834,0.7184465508162191,0.47333333333333333
26_optdigits,knn,64,7,multiscale_shell,0.9463243812532912,1.0,1.0,0.9461039411293031,0.5727500786732401,0.7605055292259084,0.5266666666666666
26_optdigits,knn,64,7,shell_box_mix,0.9463243812532912,1.0,1.0,0.9461039411293031,0.5872259548797854,0.7711585044760401,0.47333333333333333
26_optdigits,ocsvm,64,4,normals_only,0.6114060031595576,1.0,1.0,0.598931821858893,0.7058699074681851,0.5494786729857821,0.6466666666666666
26_optdigits,ocsvm,64,4,gaussian_jitter,0.6114060031595576,1.0,1.0,0.598931821858893,0.7021789356811825,0.47692996313849395,0.66
26_optdigits,ocsvm,64,4,uniform_box,0.6114060031595576,1.0,1.0,0.598931821858893,0.7291542582224646,0.581795681937862,0.6733333333333333
26_optdigits,ocsvm,64,4,uniform_shell,0.6114060031595576,1.0,1.0,0.598931821858893,0.6442404965392663,0.5976724591890469,0.6133333333333333
26_optdigits,ocsvm,64,4,wide_shell,0.6114060031595576,1.0,1.0,0.598931821858893,0.4489384455783451,0.4997630331753554,0.5866666666666667
26_optdigits,ocsvm,64,4,multiscale_shell,0.6114060031595576,1.0,1.0,0.598931821858893,0.6527425402655865,0.6013112164296999,0.58
26_optdigits,ocsvm,64,4,shell_box_mix,0.6114060031595576,1.0,1.0,0.598931821858893,0.7164776434653205,0.522943654555029,0.6266666666666667
26_optdigits,knn,64,6,normals_only,0.9481253291205898,1.0,1.0,0.8995151594888816,0.530168742988303,0.7978409689310163,0.4666666666666667
26_optdigits,knn,64,6,gaussian_jitter,0.9481253291205898,1.0,1.0,0.8995151594888816,0.4816277982338079,0.7554713006845708,0.43333333333333335
26_optdigits,knn,64,6,uniform_box,0.9481253291205898,1.0,1.0,0.8995151594888816,0.4702775165213804,0.6530331753554502,0.43333333333333335
26_optdigits,knn,64,6,uniform_shell,0.9481253291205898,1.0,1.0,0.8995151594888816,0.4561572255815152,0.7060452869931544,0.4
26_optdigits,knn,64,6,wide_shell,0.9481253291205898,1.0,1.0,0.8995151594888816,0.5950625251689824,0.7415481832543445,0.4533333333333333
26_optdigits,knn,64,6,multiscale_shell,0.9481253291205898,1.0,1.0,0.8995151594888816,0.47444141999420386,0.6866771985255398,0.4066666666666667
26_optdigits,knn,64,6,shell_box_mix,0.9481253291205898,1.0,1.0,0.8995151594888816,0.5863608401763011,0.7264560294892048,0.4266666666666667
26_optdigits,iforest,64,8,normals_only,0.8162243285939969,1.0,1.0,0.5955182032987645,0.7239478463555847,0.7674091627172196,0.6066666666666667
26_optdigits,iforest,64,8,gaussian_jitter,0.8162243285939969,1.0,1.0,0.5955182032987645,0.8343719386330946,0.8345129015271195,0.6866666666666666
26_optdigits,iforest,64,8,uniform_box,0.8162243285939969,1.0,1.0,0.5955182032987645,0.8516960528257471,0.8046972090573986,0.7333333333333333
26_optdigits,iforest,64,8,uniform_shell,0.8162243285939969,1.0,1.0,0.5955182032987645,0.8363347693051685,0.773175355450237,0.6533333333333333
26_optdigits,iforest,64,8,wide_shell,0.8162243285939969,1.0,1.0,0.5955182032987645,0.7294138354671411,0.8184202211690363,0.6066666666666667
26_optdigits,iforest,64,8,multiscale_shell,0.8162243285939969,1.0,1.0,0.5955182032987645,0.821204616207932,0.7811690363349131,0.6933333333333334
26_optdigits,iforest,64,8,shell_box_mix,0.8162243285939969,1.0,1.0,0.5955182032987645,0.8058717795086877,0.7521011058451816,0.7
26_optdigits,knn,64,0,normals_only,0.9451026856240127,1.0,1.0,0.9276383982306076,0.5671023763730084,0.7621590310689836,0.46
26_optdigits,knn,64,0,gaussian_jitter,0.9451026856240127,1.0,1.0,0.9276383982306076,0.602498342083694,0.8708267509215377,0.5933333333333334
26_optdigits,knn,64,0,uniform_box,0.9451026856240127,1.0,1.0,0.9276383982306076,0.5513962030681444,0.5762137967351237,0.42
26_optdigits,knn,64,0,uniform_shell,0.9451026856240127,1.0,1.0,0.9276383982306076,0.6243597242791841,0.8069984202211691,0.5533333333333333
26_optdigits,knn,64,0,wide_shell,0.9451026856240127,1.0,1.0,0.9276383982306076,0.6828428330900537,0.6109162717219588,0.5466666666666666
26_optdigits,knn,64,0,multiscale_shell,0.9451026856240127,1.0,1.0,0.9276383982306076,0.5474141417914933,0.836303317535545,0.52
26_optdigits,knn,64,0,shell_box_mix,0.9451026856240127,1.0,1.0,0.9276383982306076,0.6194698761766754,0.7170194839389151,0.49333333333333335
26_optdigits,iforest,64,1,normals_only,0.8186940494997368,1.0,1.0,0.5014836795252224,0.787231999829319,0.7678357030015798,0.7066666666666667
26_optdigits,iforest,64,1,gaussian_jitter,0.8186940494997368,1.0,1.0,0.5014836795252224,0.6116749103047425,0.7491521853607161,0.5866666666666667
26_optdigits,iforest,64,1,uniform_box,0.8186940494997368,1.0,1.0,0.5014836795252224,0.81911733069252,0.8049394418114797,0.6466666666666666
26_optdigits,iforest,64,1,uniform_shell,0.8186940494997368,1.0,1.0,0.5014836795252224,0.8176452076884646,0.7700895208004213,0.5733333333333334
26_optdigits,iforest,64,1,wide_shell,0.8186940494997368,1.0,1.0,0.5014836795252224,0.7225723749362168,0.731369141653502,0.6
26_optdigits,iforest,64,1,multiscale_shell,0.8186940494997368,1.0,1.0,0.5014836795252224,0.6964753530739071,0.6889257503949447,0.6133333333333333
26_optdigits,iforest,64,1,shell_box_mix,0.8186940494997368,1.0,1.0,0.5014836795252224,0.8208703660572526,0.8132754081095314,0.6466666666666666
26_optdigits,iforest,64,3,normals_only,0.850405476566614,1.0,1.0,0.7141307807052321,0.7172023998431148,0.8088730911005794,0.6
26_optdigits,iforest,64,3,gaussian_jitter,0.850405476566614,1.0,1.0,0.7141307807052321,0.8103450421635228,0.8039757767245919,0.6266666666666667
26_optdigits,iforest,64,3,uniform_box,0.850405476566614,1.0,1.0,0.7141307807052321,0.8568014955906406,0.879836756187467,0.7666666666666667
26_optdigits,iforest,64,3,uniform_shell,0.850405476566614,1.0,1.0,0.7141307807052321,0.7741926881001611,0.823117430226435,0.64
26_optdigits,iforest,64,3,wide_shell,0.850405476566614,1.0,1.0,0.7141307807052321,0.6063244395531715,0.6979726171669299,0.5466666666666666
26_optdigits,iforest,64,3,multiscale_shell,0.850405476566614,1.0,1.0,0.7141307807052321,0.8312605675496441,0.7469246972090574,0.6266666666666667
26_optdigits,iforest,64,3,shell_box_mix,0.850405476566614,1.0,1.0,0.7141307807052321,0.8852597461476781,0.7700579252238019,0.6733333333333333
25_musk,kde,166,5,normals_only,1.0,0.7835051546391752,1.0,0.76817273301073,-0.17812434252051335,0.4425476856296173,0.26804123711340205
25_musk,kde,166,5,gaussian_jitter,1.0,0.7835051546391752,1.0,0.76817273301073,-0.004510309278350515,0.9187361742977587,0.8041237113402062
25_musk,kde,166,5,uniform_box,1.0,0.7835051546391752,1.0,0.76817273301073,0.41364664422470016,0.07185887001405178,0.041237113402061855
25_musk,kde,166,5,uniform_shell,1.0,0.7835051546391752,1.0,0.76817273301073,-0.5719677046076161,0.8431904503526858,0.7628865979381443
25_musk,kde,166,5,wide_shell,1.0,0.7835051546391752,1.0,0.76817273301073,-0.6161634756995581,0.9687660865088972,0.9690721649484536
25_musk,kde,166,5,multiscale_shell,1.0,0.7835051546391752,1.0,0.76817273301073,-0.04885072585735324,0.9936001780820012,0.9278350515463918
25_musk,kde,166,5,shell_box_mix,1.0,0.7835051546391752,1.0,0.76817273301073,0.4133179044813801,0.5012312700863976,0.4329896907216495
25_musk,kde,166,4,normals_only,1.0,0.7731958762886598,1.0,0.733392068167473,0.2823216915632232,0.09108616108073515,0.0
25_musk,kde,166,4,gaussian_jitter,1.0,0.7731958762886598,1.0,0.733392068167473,-0.23040711129812746,0.8557953169998748,0.7835051546391752
25_musk,kde,166,4,uniform_box,1.0,0.7731958762886598,1.0,0.733392068167473,0.27628602987586787,0.030385241454150842,0.030927835051546393
25_musk,kde,166,4,uniform_shell,1.0,0.7731958762886598,1.0,0.733392068167473,-0.2528797601514832,0.9057139279602655,0.8762886597938144
25_musk,kde,166,4,wide_shell,1.0,0.7731958762886598,1.0,0.733392068167473,0.009520302966547444,0.953990845472126,0.8969072164948454
25_musk,kde,166,4,multiscale_shell,1.0,0.7731958762886598,1.0,0.733392068167473,-0.30871291815695345,0.9340818342446123,0.8247422680412371
25_musk,kde,166,4,shell_box_mix,1.0,0.7731958762886598,1.0,0.733392068167473,0.5462208079107931,0.3846710352407585,0.29896907216494845
26_optdigits,knn,64,3,normals_only,0.9475460768825698,1.0,1.0,0.9252310859751834,0.3922617603056736,0.8022274881516588,0.56
26_optdigits,knn,64,3,gaussian_jitter,0.9475460768825698,1.0,1.0,0.9252310859751834,0.5626479012468596,0.8192680358083202,0.5466666666666666
26_optdigits,knn,64,3,uniform_box,0.9475460768825698,1.0,1.0,0.9252310859751834,0.5448686379128567,0.7638441284886782,0.5066666666666667
26_optdigits,knn,64,3,uniform_shell,0.9475460768825698,1.0,1.0,0.9252310859751834,0.4125660277392066,0.8093206951026856,0.5266666666666666
26_optdigits,knn,64,3,wide_shell,0.9475460768825698,1.0,1.0,0.9252310859751834,0.43034884692587644,0.6769615587151132,0.41333333333333333
26_optdigits,knn,64,3,multiscale_shell,0.9475460768825698,1.0,1.0,0.9252310859751834,0.6325595205288262,0.8973249078462349,0.6266666666666667
26_optdigits,knn,64,3,shell_box_mix,0.9475460768825698,1.0,1.0,0.9252310859751834,0.5408576361047056,0.7767614533965244,0.5333333333333333
26_optdigits,iforest,64,7,normals_only,0.8328541337546077,1.0,1.0,0.7680019486072612,0.7888591778184548,0.7001474460242232,0.54
26_optdigits,iforest,64,7,gaussian_jitter,0.8328541337546077,1.0,1.0,0.7680019486072612,0.8331550963771853,0.7207898894154818,0.54
26_optdigits,iforest,64,7,uniform_box,0.8328541337546077,1.0,1.0,0.7680019486072612,0.7746478372415116,0.7933017377567142,0.5666666666666667
26_optdigits,iforest,64,7,uniform_shell,0.8328541337546077,1.0,1.0,0.7680019486072612,0.823786165244029,0.7144444444444445,0.56
26_optdigits,iforest,64,7,wide_shell,0.8328541337546077,1.0,1.0,0.7680019486072612,0.8218482255406228,0.7319536598209584,0.6
26_optdigits,iforest,64,7,multiscale_shell,0.8328541337546077,1.0,1.0,0.7680019486072612,0.8619440202114664,0.821553449183781,0.6466666666666666
26_optdigits,iforest,64,7,shell_box_mix,0.8328541337546077,1.0,1.0,0.7680019486072612,0.8347346356051082,0.7146076882569774,0.6
25_musk,kde,166,0,normals_only,1.0,0.7731958762886598,1.0,0.7532742478434673,0.2908689248895434,0.04438137373568735,0.0
25_musk,kde,166,0,gaussian_jitter,1.0,0.7731958762886598,1.0,0.7532742478434673,-0.21378602987586784,0.9327323065792953,0.865979381443299
25_musk,kde,166,0,uniform_box,1.0,0.7731958762886598,1.0,0.7532742478434673,0.39167367978119083,0.13418757043282273,0.13402061855670103
25_musk,kde,166,0,uniform_shell,1.0,0.7731958762886598,1.0,0.7532742478434673,-0.268698716600042,0.6136316206853374,0.5257731958762887
25_musk,kde,166,0,wide_shell,1.0,0.7731958762886598,1.0,0.7532742478434673,-0.40538870187250153,0.9524743659306871,0.845360824742268
25_musk,kde,166,0,multiscale_shell,1.0,0.7731958762886598,1.0,0.7532742478434673,0.06925888912265936,0.747401811427856,0.6907216494845361
25_musk,kde,166,0,shell_box_mix,1.0,0.7731958762886598,1.0,0.7532742478434673,0.6324558173784978,0.21332275971451228,0.1958762886597938
26_optdigits,iforest,64,5,normals_only,0.9032806740389678,1.0,1.0,0.6388569356017302,0.8509236763575817,0.8696629805160611,0.7333333333333333
26_optdigits,iforest,64,5,gaussian_jitter,0.9032806740389678,1.0,1.0,0.6388569356017302,0.8738624615193864,0.8534123222748814,0.6933333333333334
26_optdigits,iforest,64,5,uniform_box,0.9032806740389678,1.0,1.0,0.6388569356017302,0.8730880624692197,0.849489204844655,0.76
26_optdigits,iforest,64,5,uniform_shell,0.9032806740389678,1.0,1.0,0.6388569356017302,0.8588069947119021,0.8349657714586625,0.6866666666666666
26_optdigits,iforest,64,5,wide_shell,0.9032806740389678,1.0,1.0,0.6388569356017302,0.8133269565168405,0.8340389678778304,0.6666666666666666
26_optdigits,iforest,64,5,multiscale_shell,0.9032806740389678,1.0,1.0,0.6388569356017302,0.8195155861912016,0.8289415481832544,0.62
26_optdigits,iforest,64,5,shell_box_mix,0.9032806740389678,1.0,1.0,0.6388569356017302,0.8608089379836577,0.8141495523959978,0.7133333333333334
25_musk,kde,166,7,normals_only,1.0,0.7731958762886598,1.0,0.7794642182092212,-0.702690086166767,0.6329006497210513,0.4845360824742268
25_musk,kde,166,7,gaussian_jitter,1.0,0.7731958762886598,1.0,0.7794642182092212,-0.591306120171116,0.9080790795386564,0.8969072164948454
25_musk,kde,166,7,uniform_box,1.0,0.7731958762886598,1.0,0.7794642182092212,0.41552182674925625,0.0,0.0
25_musk,kde,166,7,uniform_shell,1.0,0.7731958762886598,1.0,0.7794642182092212,-0.37862395666085563,0.6747777453149129,0.5876288659793815
25_musk,kde,166,7,wide_shell,1.0,0.7731958762886598,1.0,0.7794642182092212,-0.07853618285922033,0.9774893220362563,0.9072164948453608
25_musk,kde,166,7,multiscale_shell,1.0,0.7731958762886598,1.0,0.7794642182092212,-0.536419552192148,0.9639244821013676,0.8144329896907216
25_musk,kde,166,7,shell_box_mix,1.0,0.7731958762886598,1.0,0.7794642182092212,0.2733216959096399,0.15742170652642706,0.15463917525773196
26_optdigits,ocsvm,64,3,normals_only,0.5757767245918904,1.0,1.0,0.5624416617921851,0.5396984281353285,0.5994576092680357,0.5866666666666667
26_optdigits,ocsvm,64,3,gaussian_jitter,0.5757767245918904,1.0,1.0,0.5624416617921851,0.6635345531093263,0.5762032648762506,0.6466666666666666
26_optdigits,ocsvm,64,3,uniform_box,0.5757767245918904,1.0,1.0,0.5624416617921851,0.6603591766778734,0.5775144813059505,0.6
26_optdigits,ocsvm,64,3,uniform_shell,0.5757767245918904,1.0,1.0,0.5624416617921851,0.6668948338794528,0.5821116377040547,0.62
26_optdigits,ocsvm,64,3,wide_shell,0.5757767245918904,1.0,1.0,0.5624416617921851,0.5610157648727983,0.6094049499736705,0.5733333333333334
26_optdigits,ocsvm,64,3,multiscale_shell,0.5757767245918904,1.0,1.0,0.5624416617921851,0.6562592785530522,0.5413480779357557,0.5733333333333334
26_optdigits,ocsvm,64,3,shell_box_mix,0.5757767245918904,1.0,1.0,0.5624416617921851,0.4664438926953137,0.4505265929436546,0.5866666666666667
23_mammography,ae,6,2,normals_only,0.7939842209072978,0.6076923076923076,0.7538461538461538,0.8286446217680119,0.8305242940645919,0.7705896027049874,0.7192307692307692
23_mammography,ae,6,2,gaussian_jitter,0.7939842209072978,0.6076923076923076,0.7538461538461538,0.8286446217680119,-0.23024108009124575,0.6011679346294732,0.4307692307692308
23_mammography,ae,6,2,uniform_box,0.7939842209072978,0.6076923076923076,0.7538461538461538,0.8286446217680119,0.7739839152488331,0.8024204001127078,0.6384615384615384
23_mammography,ae,6,2,uniform_shell,0.7939842209072978,0.6076923076923076,0.7538461538461538,0.8286446217680119,0.6310912682291685,0.7466180614257537,0.5846153846153846
23_mammography,ae,6,2,wide_shell,0.7939842209072978,0.6076923076923076,0.7538461538461538,0.8286446217680119,0.3795265246818794,0.67621865314173,0.5538461538461539
23_mammography,ae,6,2,multiscale_shell,0.7939842209072978,0.6076923076923076,0.7538461538461538,0.8286446217680119,0.6506472340550467,0.7799640743871514,0.5923076923076923
23_mammography,ae,6,2,shell_box_mix,0.7939842209072978,0.6076923076923076,0.7538461538461538,0.8286446217680119,0.756534984914145,0.7831065088757396,0.6269230769230769
26_optdigits,knn,64,2,normals_only,0.9397103738809901,1.0,1.0,0.9386295388236883,0.37010203519227375,0.7430121116377041,0.5066666666666667
26_optdigits,knn,64,2,gaussian_jitter,0.9397103738809901,1.0,1.0,0.9386295388236883,0.6302476560287029,0.6924381253291205,0.5333333333333333
26_optdigits,knn,64,2,uniform_box,0.9397103738809901,1.0,1.0,0.9386295388236883,0.5448864171761906,0.8571669299631385,0.5866666666666667
26_optdigits,knn,64,2,uniform_shell,0.9397103738809901,1.0,1.0,0.9386295388236883,0.5126206100776419,0.8332016850974197,0.5
26_optdigits,knn,64,2,wide_shell,0.9397103738809901,1.0,1.0,0.9386295388236883,0.5124352502031081,0.7740284360189573,0.46
26_optdigits,knn,64,2,multiscale_shell,0.9397103738809901,1.0,1.0,0.9386295388236883,0.5391112331954905,0.7223275408109532,0.49333333333333335
26_optdigits,knn,64,2,shell_box_mix,0.9397103738809901,1.0,1.0,0.9386295388236883,0.6161344893402511,0.8145550289626119,0.54
24_mnist,kde,100,5,normals_only,0.865566873706004,0.9042857142857142,0.9228571428571428,0.7750752494247072,0.12134652169844078,0.8124654244306418,0.61
